Date,Region,Product,Units_Sold,Unit_Price,Total_Sales
2024-08-30,Central,Product B,80,273.23,21858.4
2024-08-30,West,Product B,12,106.76,1281.12
2024-08-30,South,Product A,79,327.13,25843.27
2024-08-30,Central,Product C,1,312.44,312.44
2024-08-30,Central,Product A,85,365.14,31036.9
2024-08-30,East,Product A,67,498.02,33367.34
2024-08-30,North,Product A,70,73.42,5139.4
2024-08-30,North,Product C,52,419.51,21814.52
2024-08-30,Central,Product C,44,297.96,13110.24
2024-08-30,South,Product D,25,298.84,7471.0
2024-08-30,South,Product A,44,373.46,16432.24
2024-08-31,East,Product B,41,213.41,8749.81
2024-08-31,Central,Product D,84,460.07,38645.88
2024-08-31,South,Product C,28,391.31,10956.68
2024-08-31,North,Product E,87,448.83,39048.21
2024-08-31,East,Product B,39,69.05,2692.95
2024-08-31,South,Product C,67,248.16,16626.72
2024-08-31,West,Product E,79,351.8,27792.2
2024-08-31,West,Product A,80,56.29,4503.2
2024-09-01,East,Product B,50,299.98,14999.0
2024-09-01,South,Product D,32,98.31,3145.92
2024-09-01,East,Product A,63,233.22,14692.86
2024-09-01,South,Product D,3,90.88,272.64
2024-09-01,West,Product A,47,104.79,4925.13
2024-09-02,East,Product D,80,60.78,4862.4
2024-09-02,West,Product C,79,282.94,22352.26
2024-09-02,Central,Product E,16,184.46,2951.36
2024-09-02,East,Product B,29,379.27,10998.83
2024-09-03,West,Product E,46,440.47,20261.62
2024-09-03,North,Product B,65,223.89,14552.85
2024-09-03,East,Product A,71,50.07,3554.97
2024-09-03,South,Product B,34,288.4,9805.6
2024-09-04,South,Product D,4,112.11,448.44
2024-09-04,West,Product B,28,85.21,2385.88
2024-09-04,East,Product C,83,298.41,24768.03
2024-09-04,North,Product E,94,73.26,6886.44
2024-09-05,East,Product A,1,100.31,100.31
2024-09-05,North,Product B,21,183.69,3857.49
2024-09-05,East,Product E,91,444.72,40469.52
2024-09-05,East,Product A,54,301.43,16277.22
2024-09-06,East,Product A,26,356.07,9257.82
2024-09-06,East,Product D,2,62.88,125.76
2024-09-06,North,Product D,75,299.27,22445.25
2024-09-06,South,Product A,25,262.12,6553.0
2024-09-07,East,Product A,75,392.34,29425.5
2024-09-07,East,Product E,93,102.4,9523.2
2024-09-07,East,Product A,98,275.63,27011.74
2024-09-07,North,Product A,61,493.22,30086.42
2024-09-07,West,Product E,70,424.97,29747.9
2024-09-07,Central,Product E,16,366.28,5860.48
2024-09-08,South,Product E,72,163.81,11794.32
2024-09-08,East,Product B,26,309.61,8049.86
2024-09-08,Central,Product D,1,403.2,403.2
2024-09-08,North,Product C,52,398.7,20732.4
2024-09-08,West,Product A,87,379.0,32973.0
2024-09-09,North,Product A,74,277.8,20557.2
2024-09-09,South,Product D,17,205.82,3498.94
2024-09-09,North,Product C,4,149.05,596.2
2024-09-09,West,Product A,13,229.6,2984.8
2024-09-10,East,Product E,87,269.85,23476.95
2024-09-10,North,Product D,9,229.33,2063.97
2024-09-10,South,Product B,37,96.14,3557.18
2024-09-10,North,Product B,50,436.79,21839.5
2024-09-10,South,Product A,8,235.94,1887.52
2024-09-10,South,Product A,90,268.38,24154.2
2024-09-10,Central,Product A,41,209.81,8602.21
2024-09-11,West,Product C,60,304.5,18270.0
2024-09-11,East,Product D,67,115.71,7752.57
2024-09-11,East,Product D,91,325.54,29624.14
2024-09-11,Central,Product D,77,111.63,8595.51
2024-09-11,East,Product A,57,322.22,18366.54
2024-09-12,West,Product A,40,211.64,8465.6
2024-09-12,North,Product E,14,72.51,1015.14
2024-09-12,East,Product D,13,436.61,5675.93
2024-09-12,West,Product B,26,470.85,12242.1
2024-09-12,South,Product C,65,387.1,25161.5
2024-09-13,Central,Product C,49,120.32,5895.68
2024-09-13,West,Product D,36,258.92,9321.12
2024-09-14,East,Product D,67,327.81,21963.27
2024-09-14,Central,Product D,2,198.63,397.26
2024-09-14,Central,Product D,85,100.63,8553.55
2024-09-14,West,Product D,97,391.8,38004.6
2024-09-14,West,Product B,66,139.88,9232.08
2024-09-14,Central,Product C,9,284.45,2560.05
2024-09-15,North,Product D,91,396.87,36115.17
2024-09-15,South,Product E,99,466.37,46170.63
2024-09-15,North,Product A,56,496.42,27799.52
2024-09-15,Central,Product E,24,312.36,7496.64
2024-09-16,West,Product D,90,497.2,44748.0
2024-09-16,South,Product A,43,86.35,3713.05
2024-09-16,West,Product C,67,255.26,17102.42
2024-09-16,East,Product E,57,308.43,17580.51
2024-09-16,South,Product A,36,300.67,10824.12
2024-09-16,West,Product C,25,58.05,1451.25
2024-09-16,North,Product D,11,325.09,3575.99
2024-09-16,Central,Product B,57,58.31,3323.67
2024-09-17,East,Product E,85,204.54,17385.9
2024-09-17,West,Product E,88,347.98,30622.24
2024-09-17,South,Product A,92,307.47,28287.24
2024-09-18,North,Product E,51,175.42,8946.42
2024-09-18,North,Product B,63,417.6,26308.8
2024-09-18,South,Product E,93,162.83,15143.19
2024-09-18,Central,Product A,31,132.82,4117.42
2024-09-18,West,Product B,87,103.66,9018.42
2024-09-19,South,Product D,69,278.05,19185.45
2024-09-19,Central,Product E,86,191.53,16471.58
2024-09-19,East,Product C,3,492.21,1476.63
2024-09-19,South,Product B,42,491.46,20641.32
2024-09-19,West,Product E,68,244.33,16614.44
2024-09-19,North,Product D,94,187.44,17619.36
2024-09-20,Central,Product D,76,289.86,22029.36
2024-09-20,South,Product E,92,84.24,7750.08
2024-09-20,Central,Product D,59,345.3,20372.7
2024-09-20,West,Product A,72,333.69,24025.68
2024-09-20,East,Product E,72,201.97,14541.84
2024-09-20,North,Product C,58,271.34,15737.72
2024-09-21,North,Product E,86,307.09,26409.74
2024-09-21,East,Product A,35,388.07,13582.45
2024-09-21,Central,Product E,67,418.6,28046.2
2024-09-22,South,Product D,75,251.68,18876.0
2024-09-22,East,Product E,93,367.3,34158.9
2024-09-23,North,Product A,78,428.65,33434.7
2024-09-23,Central,Product D,87,352.12,30634.44
2024-09-23,West,Product D,71,318.28,22597.88
2024-09-24,South,Product D,80,445.02,35601.6
2024-09-24,Central,Product C,12,119.29,1431.48
2024-09-24,South,Product B,47,433.17,20358.99
2024-09-25,West,Product C,69,471.36,32523.84
2024-09-25,Central,Product D,90,374.86,33737.4
2024-09-25,Central,Product A,84,325.88,27373.92
2024-09-25,West,Product E,3,179.3,537.9
2024-09-25,West,Product E,51,209.42,10680.42
2024-09-25,East,Product B,99,213.03,21089.97
2024-09-25,South,Product C,73,427.25,31189.25
2024-09-26,Central,Product E,29,172.65,5006.85
2024-09-26,Central,Product D,61,322.49,19671.89
2024-09-27,Central,Product C,82,194.62,15958.84
2024-09-27,North,Product D,9,132.95,1196.55
2024-09-27,East,Product A,60,135.06,8103.6
2024-09-27,East,Product A,17,367.16,6241.72
2024-09-28,Central,Product B,32,262.87,8411.84
2024-09-28,South,Product A,65,321.49,20896.85
2024-09-28,North,Product B,16,322.28,5156.48
2024-09-28,North,Product A,53,296.54,15716.62
2024-09-28,Central,Product A,92,312.22,28724.24
2024-09-29,North,Product A,3,235.78,707.34
2024-09-29,North,Product D,21,58.57,1229.97
2024-09-30,West,Product D,33,88.52,2921.16
2024-09-30,Central,Product E,2,429.98,859.96
2024-09-30,North,Product C,76,97.17,7384.92
2024-09-30,Central,Product C,91,393.63,35820.33
2024-10-01,East,Product C,18,340.37,6126.66
2024-10-01,Central,Product B,12,372.24,4466.88
2024-10-01,South,Product E,88,78.91,6944.08
2024-10-01,North,Product D,55,319.18,17554.9
2024-10-02,West,Product E,89,194.75,17332.75
2024-10-03,South,Product E,58,176.27,10223.66
2024-10-03,East,Product C,81,408.34,33075.54
2024-10-03,North,Product D,94,277.13,26050.22
2024-10-03,Central,Product B,23,437.56,10063.88
2024-10-03,South,Product A,47,194.94,9162.18
2024-10-04,West,Product D,49,230.97,11317.53
2024-10-04,East,Product C,51,266.35,13583.85
2024-10-04,West,Product D,14,299.22,4189.08
2024-10-04,South,Product D,41,249.32,10222.12
2024-10-04,North,Product A,98,382.08,37443.84
2024-10-05,West,Product D,48,415.93,19964.64
2024-10-05,South,Product C,98,461.22,45199.56
2024-10-05,South,Product D,51,121.34,6188.34
2024-10-05,Central,Product C,35,278.12,9734.2
2024-10-05,North,Product D,78,422.84,32981.52
2024-10-05,East,Product C,61,218.45,13325.45
2024-10-05,East,Product B,65,428.61,27859.65
2024-10-06,South,Product E,22,468.06,10297.32
2024-10-06,East,Product E,52,352.18,18313.36
2024-10-06,East,Product E,29,248.97,7220.13
2024-10-07,South,Product A,47,249.17,11710.99
2024-10-07,Central,Product E,85,394.71,33550.35
2024-10-07,North,Product D,60,297.63,17857.8
2024-10-08,East,Product D,26,368.9,9591.4
2024-10-08,West,Product E,88,311.6,27420.8
2024-10-08,South,Product E,72,95.1,6847.2
2024-10-08,East,Product B,55,370.43,20373.65
2024-10-08,East,Product B,43,224.55,9655.65
2024-10-08,West,Product C,16,447.23,7155.68
2024-10-09,Central,Product C,49,489.21,23971.29
2024-10-09,South,Product D,29,289.39,8392.31
2024-10-09,West,Product C,35,437.23,15303.05
2024-10-09,East,Product D,3,226.26,678.78
2024-10-09,Central,Product E,70,113.83,7968.1
2024-10-09,North,Product D,24,449.49,10787.76
2024-10-10,West,Product B,48,404.65,19423.2
2024-10-10,South,Product A,77,482.64,37163.28
2024-10-10,Central,Product B,76,164.75,12521.0
2024-10-10,East,Product C,49,231.85,11360.65
2024-10-10,South,Product C,78,395.54,30852.12
2024-10-10,Central,Product E,53,218.14,11561.42
2024-10-11,Central,Product C,58,106.08,6152.64
2024-10-11,Central,Product C,75,497.08,37281.0
2024-10-11,North,Product A,58,330.69,19180.02
2024-10-11,West,Product B,71,464.48,32978.08
2024-10-11,East,Product D,75,191.78,14383.5
2024-10-11,North,Product D,41,197.83,8111.03
2024-10-11,East,Product C,29,363.69,10547.01
2024-10-11,Central,Product A,10,306.28,3062.8
2024-10-12,North,Product E,57,91.17,5196.69
2024-10-12,East,Product D,19,261.41,4966.79
2024-10-12,North,Product A,44,386.03,16985.32
2024-10-12,North,Product B,3,451.15,1353.45
2024-10-12,Central,Product C,26,426.52,11089.52
2024-10-13,Central,Product A,61,304.38,18567.18
2024-10-13,Central,Product D,26,491.92,12789.92
2024-10-13,North,Product A,42,397.51,16695.42
2024-10-13,South,Product C,50,325.49,16274.5
2024-10-13,South,Product D,1,206.45,206.45
2024-10-13,South,Product E,37,372.58,13785.46
2024-10-13,North,Product E,1,104.12,104.12
2024-10-13,South,Product E,23,431.05,9914.15
2024-10-13,West,Product A,59,121.96,7195.64
2024-10-13,East,Product D,85,379.54,32260.9
2024-10-14,Central,Product A,70,102.28,7159.6
2024-10-14,South,Product C,93,487.87,45371.91
2024-10-14,North,Product E,23,453.04,10419.92
2024-10-15,West,Product B,17,130.84,2224.28
2024-10-15,North,Product E,91,318.26,28961.66
2024-10-16,West,Product E,38,443.03,16835.14
2024-10-16,South,Product D,54,243.32,13139.28
2024-10-16,East,Product D,6,154.46,926.76
2024-10-16,North,Product D,18,232.53,4185.54
2024-10-16,Central,Product E,61,169.8,10357.8
2024-10-16,South,Product C,10,159.84,1598.4
2024-10-17,North,Product C,58,58.82,3411.56
2024-10-17,South,Product E,46,255.64,11759.44
2024-10-17,South,Product A,6,72.17,433.02
2024-10-17,Central,Product A,49,295.5,14479.5
2024-10-17,West,Product C,78,246.02,19189.56
2024-10-18,Central,Product D,53,186.58,9888.74
2024-10-18,South,Product E,55,305.81,16819.55
2024-10-18,Central,Product B,8,146.3,1170.4
2024-10-18,Central,Product B,40,485.63,19425.2
2024-10-19,West,Product D,84,365.08,30666.72
2024-10-19,Central,Product E,68,287.18,19528.24
2024-10-20,West,Product C,86,293.85,25271.1
2024-10-20,West,Product E,26,322.79,8392.54
2024-10-20,South,Product C,71,332.48,23606.08
2024-10-21,Central,Product A,56,90.04,5042.24
2024-10-21,South,Product C,63,108.65,6844.95
2024-10-21,West,Product A,58,369.19,21413.02
2024-10-21,West,Product A,56,189.88,10633.28
2024-10-21,North,Product D,50,146.63,7331.5
2024-10-21,North,Product C,39,442.07,17240.73
2024-10-21,East,Product C,94,127.7,12003.8
2024-10-22,Central,Product C,57,465.16,26514.12
2024-10-22,West,Product D,18,158.24,2848.32
2024-10-23,North,Product D,84,267.1,22436.4
2024-10-23,North,Product D,41,204.04,8365.64
2024-10-23,North,Product E,4,335.41,1341.64
2024-10-23,West,Product A,44,174.66,7685.04
2024-10-24,Central,Product B,59,111.68,6589.12
2024-10-24,South,Product C,39,316.06,12326.34
2024-10-25,Central,Product E,6,495.13,2970.78
2024-10-25,Central,Product B,28,77.2,2161.6
2024-10-25,South,Product D,92,394.59,36302.28
2024-10-25,West,Product B,64,155.52,9953.28
2024-10-25,West,Product A,32,261.65,8372.8
2024-10-26,North,Product B,47,411.41,19336.27
2024-10-26,East,Product A,53,191.18,10132.54
2024-10-26,Central,Product D,57,384.23,21901.11
2024-10-27,East,Product A,25,322.02,8050.5
2024-10-27,East,Product B,21,455.74,9570.54
2024-10-27,West,Product B,30,253.65,7609.5
2024-10-27,Central,Product B,9,254.34,2289.06
2024-10-27,West,Product C,30,142.02,4260.6
2024-10-27,West,Product C,57,115.09,6560.13
2024-10-28,South,Product C,39,320.7,12507.3
2024-10-28,Central,Product E,46,138.87,6388.02
2024-10-28,South,Product A,23,231.34,5320.82
2024-10-28,North,Product C,89,411.94,36662.66
2024-10-28,West,Product D,83,376.19,31223.77
2024-10-28,North,Product A,38,198.49,7542.62
2024-10-28,West,Product D,54,332.43,17951.22
2024-10-29,South,Product E,41,469.19,19236.79
2024-10-29,North,Product E,61,145.46,8873.06
2024-10-30,North,Product E,81,180.79,14643.99
2024-10-30,Central,Product E,69,463.82,32003.58
2024-10-30,North,Product B,67,215.45,14435.15
2024-10-30,South,Product E,90,249.46,22451.4
2024-10-30,West,Product D,30,269.58,8087.4
2024-10-30,North,Product B,34,159.49,5422.66
2024-10-31,Central,Product E,73,207.27,15130.71
2024-11-01,West,Product E,21,417.12,8759.52
2024-11-01,East,Product E,77,93.31,7184.87
2024-11-01,Central,Product B,22,171.27,3767.94
2024-11-01,Central,Product D,38,425.97,16186.86
2024-11-01,North,Product D,2,466.6,933.2
2024-11-01,Central,Product E,98,247.69,24273.62
2024-11-01,East,Product A,19,190.86,3626.34
2024-11-01,Central,Product B,39,101.75,3968.25
2024-11-02,South,Product D,57,367.06,20922.42
2024-11-02,East,Product D,25,340.94,8523.5
2024-11-02,South,Product A,65,124.43,8087.95
2024-11-02,East,Product E,35,406.21,14217.35
2024-11-02,South,Product D,54,180.83,9764.82
2024-11-02,West,Product C,82,321.5,26363.0
2024-11-02,South,Product D,80,163.33,13066.4
2024-11-02,East,Product C,73,218.86,15976.78
2024-11-03,Central,Product C,29,479.79,13913.91
2024-11-03,North,Product B,60,404.91,24294.6
2024-11-03,North,Product D,32,385.89,12348.48
2024-11-03,West,Product A,23,196.31,4515.13
2024-11-04,East,Product E,85,481.03,40887.55
2024-11-04,West,Product E,12,65.66,787.92
2024-11-04,East,Product A,71,56.69,4024.99
2024-11-04,West,Product D,94,195.65,18391.1
2024-11-05,West,Product B,41,206.7,8474.7
2024-11-05,Central,Product D,11,280.67,3087.37
2024-11-05,South,Product C,71,360.15,25570.65
2024-11-05,East,Product E,13,272.74,3545.62
2024-11-05,North,Product B,54,143.84,7767.36
2024-11-06,West,Product B,22,286.41,6301.02
2024-11-06,North,Product C,85,144.44,12277.4
2024-11-06,South,Product B,65,499.85,32490.25
2024-11-06,South,Product E,26,198.24,5154.24
2024-11-06,South,Product B,10,340.21,3402.1
2024-11-06,East,Product E,5,415.82,2079.1
2024-11-07,South,Product E,7,249.97,1749.79
2024-11-07,North,Product E,77,173.24,13339.48
2024-11-07,West,Product B,49,381.54,18695.46
2024-11-08,West,Product A,67,342.09,22920.03
2024-11-08,Central,Product E,11,228.6,2514.6
2024-11-08,West,Product E,18,147.17,2649.06
2024-11-09,North,Product C,87,436.75,37997.25
2024-11-09,Central,Product B,30,228.87,6866.1
2024-11-09,West,Product A,71,194.78,13829.38
2024-11-09,West,Product D,57,262.0,14934.0
2024-11-09,North,Product D,61,378.07,23062.27
2024-11-09,East,Product B,33,487.42,16084.86
2024-11-09,Central,Product A,97,482.79,46830.63
2024-11-10,Central,Product E,97,393.21,38141.37
2024-11-10,North,Product D,61,351.21,21423.81
2024-11-11,East,Product E,71,438.74,31150.54
2024-11-11,East,Product C,81,377.33,30563.73
2024-11-11,South,Product A,15,378.73,5680.95
2024-11-11,South,Product A,89,409.45,36441.05
2024-11-11,East,Product A,95,335.09,31833.55
2024-11-11,West,Product B,21,289.55,6080.55
2024-11-11,South,Product B,81,460.43,37294.83
2024-11-12,North,Product E,77,315.84,24319.68
2024-11-12,North,Product E,64,50.18,3211.52
2024-11-12,East,Product A,57,82.04,4676.28
2024-11-13,South,Product B,35,370.72,12975.2
2024-11-14,North,Product D,70,472.02,33041.4
2024-11-14,West,Product D,40,321.64,12865.6
2024-11-14,South,Product E,19,180.23,3424.37
2024-11-14,North,Product E,26,488.99,12713.74
2024-11-14,South,Product E,23,101.1,2325.3
2024-11-14,Central,Product E,95,433.51,41183.45
2024-11-14,East,Product C,70,415.15,29060.5
2024-11-14,North,Product B,17,469.75,7985.75
2024-11-14,East,Product E,43,108.02,4644.86
2024-11-15,East,Product B,69,273.99,18905.31
2024-11-15,West,Product A,11,162.44,1786.84
2024-11-15,North,Product C,58,242.35,14056.3
2024-11-15,East,Product B,83,490.66,40724.78
2024-11-15,North,Product A,78,192.04,14979.12
2024-11-16,Central,Product B,2,284.85,569.7
2024-11-16,West,Product D,55,481.26,26469.3
2024-11-16,West,Product A,12,443.77,5325.24
2024-11-17,South,Product A,37,170.72,6316.64
2024-11-17,South,Product E,33,318.81,10520.73
2024-11-17,East,Product C,58,335.71,19471.18
2024-11-17,West,Product E,84,357.38,30019.92
2024-11-18,West,Product C,63,57.44,3618.72
2024-11-18,West,Product C,31,59.1,1832.1
2024-11-18,West,Product E,30,105.31,3159.3
2024-11-19,North,Product D,80,304.46,24356.8
2024-11-19,West,Product C,21,216.82,4553.22
2024-11-19,West,Product B,43,471.7,20283.1
2024-11-19,North,Product A,28,357.12,9999.36
2024-11-20,East,Product D,16,249.12,3985.92
2024-11-20,East,Product A,30,492.12,14763.6
2024-11-20,East,Product E,95,354.26,33654.7
2024-11-21,South,Product C,29,181.68,5268.72
2024-11-22,North,Product D,21,368.39,7736.19
2024-11-22,West,Product B,54,58.5,3159.0
2024-11-22,Central,Product C,58,268.88,15595.04
2024-11-22,West,Product D,28,399.04,11173.12
2024-11-24,Central,Product A,67,219.63,14715.21
2024-11-24,South,Product E,42,391.46,16441.32
2024-11-24,West,Product B,19,82.54,1568.26
2024-11-24,Central,Product B,98,480.95,47133.1
2024-11-24,Central,Product E,26,474.42,12334.92
2024-11-24,North,Product A,76,203.77,15486.52
2024-11-25,South,Product B,2,324.29,648.58
2024-11-26,Central,Product B,42,155.11,6514.62
2024-11-26,Central,Product C,10,186.68,1866.8
2024-11-26,South,Product B,62,233.33,14466.46
2024-11-27,South,Product B,66,268.01,17688.66
2024-11-27,North,Product E,25,69.25,1731.25
2024-11-27,East,Product E,20,193.07,3861.4
2024-11-28,East,Product C,38,185.52,7049.76
2024-11-28,East,Product D,86,95.46,8209.56
2024-11-28,South,Product E,8,62.43,499.44
2024-11-28,East,Product C,28,410.16,11484.48
2024-11-28,West,Product B,28,143.14,4007.92
2024-11-28,East,Product D,4,216.5,866.0
2024-11-28,West,Product D,20,272.83,5456.6
2024-11-28,West,Product D,17,298.09,5067.53
2024-11-28,East,Product B,97,373.85,36263.45
2024-11-28,North,Product E,80,194.61,15568.8
2024-11-28,East,Product A,58,115.03,6671.74
2024-11-28,North,Product A,11,322.71,3549.81
2024-11-29,South,Product D,39,322.23,12566.97
2024-11-29,East,Product A,91,215.85,19642.35
2024-11-29,North,Product D,18,171.83,3092.94
2024-11-29,Central,Product A,18,414.83,7466.94
2024-11-30,West,Product A,56,152.43,8536.08
2024-11-30,South,Product E,70,240.61,16842.7
2024-11-30,North,Product D,35,96.61,3381.35
2024-11-30,Central,Product C,47,160.92,7563.24
2024-11-30,East,Product D,28,285.65,7998.2
2024-12-01,South,Product B,87,187.73,16332.51
2024-12-01,Central,Product B,72,481.66,34679.52
2024-12-01,East,Product B,78,245.49,19148.22
